NCVOG_gene	ARG085	Burma_1F	CCIBt4013	CIRM-AVA-1-Amber	CIRM-AVA-1-Meiospore	CIRM-AVA-1-Orange	California_12	JEL0065	JEL0095	JEL0112	JEL0117	JEL0120	JEL0129	JEL0176	JEL0318	JEL0345	JEL0379	JEL0388	JEL0389	JEL0407	JEL0476	JEL0513	JEL0522	JEL0563	JEL0566	JEL0567	JEL0680	JEL0695	JEL0708	JEL0728	JEL0729	JEL0754	JEL0764	JEL0774	JEL0797	JEL0801	JEL0829	JEL0837	JEL0838	JEL0842	JEL0847	JEL0866	JEL0888	JEL0916	JEL0917	KLL_TL_06062013	PLAUS21	WJD170
NCVOG4874	NODE_126_length_69003_cov_8.365580_34 NODE_126_length_69003_cov_8.365580:29686..30783(+)	NODE_4_length_516153_cov_21.105859_204 NODE_4_length_516153_cov_21.105859:240945..242177(+)	NODE_10551_length_1413_cov_81.716317_2 NODE_10551_length_1413_cov_81.716317:799..1413(-)	NODE_5002_length_2775_cov_6.792279_4 NODE_5002_length_2775_cov_6.792279:2130..2477(-)	NODE_1003_length_6668_cov_25.211553_7 NODE_1003_length_6668_cov_25.211553:5502..5849(-)	NODE_5798_length_824_cov_2.656697_1 NODE_5798_length_824_cov_2.656697:17..364(+)	NODE_3440_length_2471_cov_16.743108_1 NODE_3440_length_2471_cov_16.743108:951..2201(+)	NODE_1852_length_7668_cov_3.557766_5 NODE_1852_length_7668_cov_3.557766:6054..6335(+)	NODE_658_length_13454_cov_35.023473_14 NODE_658_length_13454_cov_35.023473:8934..9494(-)	NODE_335_length_23514_cov_4.793190_11 NODE_335_length_23514_cov_4.793190:7764..8153(-)	NODE_15053_length_747_cov_13.243284_1 NODE_15053_length_747_cov_13.243284:1..324(-)		NODE_402_length_18040_cov_9.042977_11 NODE_402_length_18040_cov_9.042977:7943..8332(-)	NODE_328_length_24970_cov_4.985699_15 NODE_328_length_24970_cov_4.985699:13749..14489(-)	NODE_1898_length_5524_cov_43.291904_3 NODE_1898_length_5524_cov_43.291904:2307..2819(-)	NODE_115_length_69915_cov_6.405309_47 NODE_115_length_69915_cov_6.405309:37666..38151(-)	NODE_140_length_41721_cov_14.038733_41 NODE_140_length_41721_cov_14.038733:35790..36527(-)	NODE_211_length_49202_cov_9.115257_72 NODE_211_length_49202_cov_9.115257:45007..45471(+)	NODE_1_length_1080013_cov_36.967135_265 NODE_1_length_1080013_cov_36.967135:212904..213581(+)	NODE_55_length_50848_cov_23.541136_26 NODE_55_length_50848_cov_23.541136:19168..20466(-)	NODE_376_length_15965_cov_53.133497_12 NODE_376_length_15965_cov_53.133497:12309..12806(+)	NODE_184_length_21291_cov_27.040209_13 NODE_184_length_21291_cov_27.040209:8989..9840(+)	NODE_64_length_105244_cov_6.755380_42 NODE_64_length_105244_cov_6.755380:32987..33466(-)	NODE_104_length_50966_cov_13.253827_51 NODE_104_length_50966_cov_13.253827:32583..33272(-)	NODE_14_length_362242_cov_22.519887_94 NODE_14_length_362242_cov_22.519887:67470..68153(+)	NODE_2_length_1088676_cov_22.502070_836 NODE_2_length_1088676_cov_22.502070:686649..687155(-)	NODE_2_length_74724_cov_13.028842_87 NODE_2_length_74724_cov_13.028842:62677..62985(+)	NODE_275_length_45317_cov_3.552785_17 NODE_275_length_45317_cov_3.552785:12431..13528(+)	NODE_20_length_415508_cov_15.242777_376 NODE_20_length_415508_cov_15.242777:354272..355306(-)	NODE_1594_length_3072_cov_17.495492_2 NODE_1594_length_3072_cov_17.495492:1434..2096(-)	NODE_2328_length_3990_cov_15.124201_1 NODE_2328_length_3990_cov_15.124201:1174..1980(+)	NODE_291_length_37857_cov_5.891345_32 NODE_291_length_37857_cov_5.891345:30500..31009(-)	NODE_103_length_116948_cov_5.663586_60 NODE_103_length_116948_cov_5.663586:59075..59941(+)	NODE_579_length_6932_cov_13.547484_1 NODE_579_length_6932_cov_13.547484:1..495(+)	NODE_342_length_20575_cov_5.959616_12 NODE_342_length_20575_cov_5.959616:6957..7454(-)	NODE_24263_length_332_cov_7.501961_1 NODE_24263_length_332_cov_7.501961:3..332(-)	NODE_55_length_76664_cov_12.326557_90 NODE_55_length_76664_cov_12.326557:64180..64647(+)		NODE_141_length_18398_cov_23.265433_3 NODE_141_length_18398_cov_23.265433:1445..1996(-)	NODE_3_length_251653_cov_8.396632_222 NODE_3_length_251653_cov_8.396632:146905..147141(+)	NODE_734_length_5482_cov_26.434783_4 NODE_734_length_5482_cov_26.434783:3069..3683(-)	NODE_883_length_4773_cov_23.568995_7 NODE_883_length_4773_cov_23.568995:3998..4678(+)	NODE_1127_length_6561_cov_28.400247_10 NODE_1127_length_6561_cov_28.400247:5058..5558(-)	NODE_904_length_13407_cov_32.566917_12 NODE_904_length_13407_cov_32.566917:7207..7512(-)	NODE_4268_length_1770_cov_7.664501_1 NODE_4268_length_1770_cov_7.664501:107..484(+)	NODE_136_length_55193_cov_12.460338_35 NODE_136_length_55193_cov_12.460338:31150..31416(+)	NODE_15_length_65064_cov_101.840722_73 NODE_15_length_65064_cov_101.840722:61485..62147(-)	NODE_2817_length_3205_cov_12.413683_2 NODE_2817_length_3205_cov_12.413683:629..1519(-)
NCVOG4881		NODE_9_length_408107_cov_20.727738_239 NODE_9_length_408107_cov_20.727738:261436..261972(+)		NODE_5946_length_2348_cov_1.850850_3 NODE_5946_length_2348_cov_1.850850:1320..2348(+)			NODE_54_length_44657_cov_13.993742_42 NODE_54_length_44657_cov_13.993742:32845..33462(+)	NODE_89_length_46313_cov_4.351825_4 NODE_89_length_46313_cov_4.351825:3388..4779(-)	NODE_43_length_55955_cov_34.879458_29 NODE_43_length_55955_cov_34.879458:24816..26111(-)	NODE_124_length_55690_cov_4.368835_50 NODE_124_length_55690_cov_4.368835:47606..48772(+)	NODE_14420_length_788_cov_8.786217_1 NODE_14420_length_788_cov_8.786217:1..786(+)		NODE_237_length_36341_cov_9.679655_9 NODE_237_length_36341_cov_9.679655:8330..9403(-)				NODE_34_length_193854_cov_13.964806_100 NODE_34_length_193854_cov_13.964806:86888..87895(+)		NODE_72_length_24774_cov_37.802851_14 NODE_72_length_24774_cov_37.802851:13055..14356(-)	NODE_3322_length_1810_cov_30.136180_1 NODE_3322_length_1810_cov_30.136180:1105..1431(+)			NODE_6_length_287573_cov_6.588797_155 NODE_6_length_287573_cov_6.588797:133227..133565(-)	NODE_60_length_133443_cov_12.304973_83 NODE_60_length_133443_cov_12.304973:73582..74205(+)	NODE_53_length_156159_cov_22.158731_37 NODE_53_length_156159_cov_22.158731:33010..33807(+)	NODE_9_length_662911_cov_22.059612_627 NODE_9_length_662911_cov_22.059612:527772..528539(-)	NODE_29_length_31909_cov_26.428091_20 NODE_29_length_31909_cov_26.428091:22583..23812(+)		NODE_9_length_728160_cov_16.093817_480 NODE_9_length_728160_cov_16.093817:468513..470048(-)	NODE_4105_length_1170_cov_29.297347_2 NODE_4105_length_1170_cov_29.297347:228..1169(+)	NODE_9_length_173964_cov_9.336489_125 NODE_9_length_173964_cov_9.336489:133007..138583(+)				NODE_1538_length_5699_cov_4.267698_5 NODE_1538_length_5699_cov_4.267698:1897..2838(+)	NODE_5563_length_1371_cov_7.937403_1 NODE_5563_length_1371_cov_7.937403:1..1065(+)	NODE_26_length_120573_cov_26.069886_71 NODE_26_length_120573_cov_26.069886:61245..62474(+)		NODE_7_length_120568_cov_24.227917_20 NODE_7_length_120568_cov_24.227917:17460..18794(+)		NODE_1079_length_3586_cov_22.104588_3 NODE_1079_length_3586_cov_22.104588:1251..2585(+)	NODE_1119_length_3587_cov_22.913105_2 NODE_1119_length_3587_cov_22.913105:1002..2336(-)	NODE_325_length_15904_cov_29.603968_1 NODE_325_length_15904_cov_29.603968:1..1563(+)	NODE_1091_length_11674_cov_31.861688_13 NODE_1091_length_11674_cov_31.861688:7311..7907(-)	NODE_1830_length_2715_cov_8.754738_3 NODE_1830_length_2715_cov_8.754738:566..2107(-)		NODE_19_length_61911_cov_201.517547_67 NODE_19_length_61911_cov_201.517547:48409..49743(-)	
NCVOG4882	NODE_258_length_32402_cov_9.348677_5 NODE_258_length_32402_cov_9.348677:2854..3771(+)	NODE_30_length_229052_cov_21.501483_140 NODE_30_length_229052_cov_21.501483:165672..166940(+)	NODE_1113_length_8259_cov_29.894525_8 NODE_1113_length_8259_cov_29.894525:4634..6154(-)	NODE_675_length_11392_cov_7.905001_9 NODE_675_length_11392_cov_7.905001:7945..10761(+)	NODE_48_length_20266_cov_34.366434_8 NODE_48_length_20266_cov_34.366434:7796..10612(+)	NODE_1049_length_5586_cov_4.612186_1 NODE_1049_length_5586_cov_4.612186:101..2917(+)	NODE_19_length_99104_cov_28.277833_54 NODE_19_length_99104_cov_28.277833:59408..60610(-)	NODE_2792_length_3776_cov_4.273047_1 NODE_2792_length_3776_cov_4.273047:1..1050(+)	NODE_434_length_18719_cov_38.416908_27 NODE_434_length_18719_cov_38.416908:17301..18593(+)	NODE_420_length_17014_cov_4.497550_7 NODE_420_length_17014_cov_4.497550:6067..7173(-)	NODE_37_length_31874_cov_5.348448_36 NODE_37_length_31874_cov_5.348448:25905..26360(-)		NODE_291_length_28965_cov_9.229611_21 NODE_291_length_28965_cov_9.229611:17936..19042(-)	NODE_25_length_131415_cov_5.007804_129 NODE_25_length_131415_cov_5.007804:92770..93930(+)	NODE_162_length_39366_cov_55.391356_25 NODE_162_length_39366_cov_55.391356:14791..15729(-)	NODE_5_length_282907_cov_6.374525_33 NODE_5_length_282907_cov_6.374525:21646..22332(-)	NODE_41_length_173259_cov_14.106564_53 NODE_41_length_173259_cov_14.106564:42195..43466(-)	NODE_42_length_172378_cov_9.247375_101 NODE_42_length_172378_cov_9.247375:74317..75162(+)	NODE_9_length_724686_cov_36.964730_184 NODE_9_length_724686_cov_36.964730:150801..151679(+)	NODE_117_length_30081_cov_23.532262_39 NODE_117_length_30081_cov_23.532262:22441..23745(-)	NODE_1393_length_4548_cov_66.193693_3 NODE_1393_length_4548_cov_66.193693:1953..2798(-)	NODE_10_length_42554_cov_17.693505_34 NODE_10_length_42554_cov_17.693505:24106..25779(+)	NODE_361_length_15379_cov_6.327081_15 NODE_361_length_15379_cov_6.327081:12252..13097(+)	NODE_27_length_269402_cov_12.439064_174 NODE_27_length_269402_cov_12.439064:151388..152605(+)	NODE_1_length_1433616_cov_22.521251_1548 NODE_1_length_1433616_cov_22.521251:1295327..1296535(-)	NODE_4_length_852168_cov_22.574717_855 NODE_4_length_852168_cov_22.574717:711097..712305(-)	NODE_1388_length_2330_cov_25.702619_3 NODE_1388_length_2330_cov_25.702619:948..1574(-)	NODE_88_length_96750_cov_5.814478_77 NODE_88_length_96750_cov_5.814478:67850..68854(-)	NODE_2_length_1054681_cov_16.125990_498 NODE_2_length_1054681_cov_16.125990:473219..474478(+)	NODE_2439_length_2194_cov_16.170997_1 NODE_2439_length_2194_cov_16.170997:136..1155(+)	NODE_6_length_201702_cov_9.881364_91 NODE_6_length_201702_cov_9.881364:109760..110998(-)	NODE_19_length_105166_cov_5.987554_104 NODE_19_length_105166_cov_5.987554:80409..81713(-)	NODE_5_length_428727_cov_5.882168_54 NODE_5_length_428727_cov_5.882168:34828..35685(+)	NODE_44_length_151177_cov_8.313349_181 NODE_44_length_151177_cov_8.313349:137435..138334(+)	NODE_299_length_22375_cov_7.155395_16 NODE_299_length_22375_cov_7.155395:9679..11235(+)	NODE_4127_length_1620_cov_12.917693_2 NODE_4127_length_1620_cov_12.917693:426..1268(+)	NODE_4_length_222011_cov_26.094925_78 NODE_4_length_222011_cov_26.094925:51554..52180(-)		NODE_51_length_28558_cov_22.194867_18 NODE_51_length_28558_cov_22.194867:16733..17752(+)	NODE_92_length_77288_cov_8.188030_6 NODE_92_length_77288_cov_8.188030:3779..4717(+)	NODE_645_length_6046_cov_24.976218_6 NODE_645_length_6046_cov_24.976218:4674..5693(-)	NODE_183_length_14703_cov_25.235061_13 NODE_183_length_14703_cov_25.235061:11544..12563(-)	NODE_535_length_12151_cov_27.282839_3 NODE_535_length_12151_cov_27.282839:2302..3543(-)	NODE_8_length_77525_cov_36.037961_100 NODE_8_length_77525_cov_36.037961:73439..74470(+)	NODE_4654_length_1684_cov_8.469197_2 NODE_4654_length_1684_cov_8.469197:162..1682(-)	NODE_25_length_114045_cov_5.720430_63 NODE_25_length_114045_cov_5.720430:43866..45188(-)	NODE_1367_length_2003_cov_161.919522_1 NODE_1367_length_2003_cov_161.919522:254..1273(-)	NODE_90_length_41181_cov_13.560797_20 NODE_90_length_41181_cov_13.560797:14109..15575(+)
NCVOG4883	NODE_10743_length_227_cov_8.086667_1 NODE_10743_length_227_cov_8.086667:3..227(-)	NODE_48_length_173073_cov_21.013318_98 NODE_48_length_173073_cov_21.013318:110079..111302(+)	NODE_3004_length_4798_cov_27.462402_1 NODE_3004_length_4798_cov_27.462402:1530..2750(+)	NODE_525_length_12972_cov_2.919331_13 NODE_525_length_12972_cov_2.919331:8650..10068(-)	NODE_15_length_25417_cov_30.644232_17 NODE_15_length_25417_cov_30.644232:23084..23878(-)	NODE_5742_length_843_cov_1.876904_1 NODE_5742_length_843_cov_1.876904:292..843(+)	NODE_612_length_15333_cov_16.502098_15 NODE_612_length_15333_cov_16.502098:10152..11648(-)	NODE_20_length_77236_cov_4.213394_8 NODE_20_length_77236_cov_4.213394:4976..5794(+)	NODE_433_length_18738_cov_32.990086_12 NODE_433_length_18738_cov_32.990086:8854..9483(-)	NODE_235_length_34569_cov_4.311464_20 NODE_235_length_34569_cov_4.311464:17424..18341(-)	NODE_12516_length_896_cov_8.565324_1 NODE_12516_length_896_cov_8.565324:117..896(-)		NODE_258_length_33408_cov_10.229336_21 NODE_258_length_33408_cov_10.229336:17525..18508(-)	NODE_3137_length_992_cov_7.256831_1 NODE_3137_length_992_cov_7.256831:3..701(-)	NODE_158_length_39583_cov_53.181137_36 NODE_158_length_39583_cov_53.181137:30057..30470(+)		NODE_4_length_453383_cov_14.078176_501 NODE_4_length_453383_cov_14.078176:411586..412194(+)	NODE_85_length_110005_cov_9.391893_4 NODE_85_length_110005_cov_9.391893:2142..2618(-)	NODE_15_length_589584_cov_37.775908_109 NODE_15_length_589584_cov_37.775908:121323..121931(-)	NODE_2393_length_2344_cov_34.646228_4 NODE_2393_length_2344_cov_34.646228:2079..2342(+)	NODE_238_length_21105_cov_96.395758_17 NODE_238_length_21105_cov_96.395758:12280..12705(+)	NODE_2117_length_6913_cov_17.256729_2 NODE_2117_length_6913_cov_17.256729:1329..2147(+)	NODE_18_length_176137_cov_8.094211_94 NODE_18_length_176137_cov_8.094211:65868..66293(-)			NODE_12_length_577205_cov_22.723553_101 NODE_12_length_577205_cov_22.723553:117765..118373(-)	NODE_181_length_12725_cov_29.196790_11 NODE_181_length_12725_cov_29.196790:6114..6563(+)	NODE_54_length_129388_cov_5.710860_130 NODE_54_length_129388_cov_5.710860:111487..112779(-)		NODE_758_length_4775_cov_18.476799_4 NODE_758_length_4775_cov_18.476799:1683..2903(+)	NODE_8_length_186014_cov_9.495679_49 NODE_8_length_186014_cov_9.495679:53873..55138(-)	NODE_875_length_14023_cov_5.562599_4 NODE_875_length_14023_cov_5.562599:1552..2259(+)	NODE_328_length_44538_cov_5.853759_14 NODE_328_length_44538_cov_5.853759:5097..5417(-)		NODE_7029_length_836_cov_5.247694_1 NODE_7029_length_836_cov_5.247694:1..834(+)	NODE_3439_length_1774_cov_9.968768_1 NODE_3439_length_1774_cov_9.968768:649..1533(+)	NODE_169_length_22765_cov_36.227301_20 NODE_169_length_22765_cov_36.227301:14739..15188(-)		NODE_588_length_6728_cov_23.079086_10 NODE_588_length_6728_cov_23.079086:6093..6728(-)	NODE_8482_length_231_cov_0.948052_1 NODE_8482_length_231_cov_0.948052:2..229(-)	NODE_184_length_13384_cov_24.450064_2 NODE_184_length_13384_cov_24.450064:620..1705(+)	NODE_190_length_14418_cov_26.546336_11 NODE_190_length_14418_cov_26.546336:7291..8376(+)	NODE_1135_length_6524_cov_35.368699_1 NODE_1135_length_6524_cov_35.368699:270..1388(+)		NODE_10761_length_917_cov_6.458333_1 NODE_10761_length_917_cov_6.458333:1..915(+)	NODE_1626_length_2379_cov_8.618593_2 NODE_1626_length_2379_cov_8.618593:443..1003(+)	NODE_2849_length_1270_cov_155.646270_1 NODE_2849_length_1270_cov_155.646270:522..1268(+)	
NCVOG4884			NODE_11118_length_1298_cov_40.516790_1 NODE_11118_length_1298_cov_40.516790:2..727(+)	NODE_47740_length_286_cov_0.974026_2 NODE_47740_length_286_cov_0.974026:99..284(-)				NODE_2155_length_6035_cov_4.321249_7 NODE_2155_length_6035_cov_4.321249:3912..4412(-)		NODE_499_length_13180_cov_3.079371_17 NODE_499_length_13180_cov_3.079371:10236..10631(+)			NODE_228_length_38422_cov_10.481601_8 NODE_228_length_38422_cov_10.481601:5517..5939(+)		NODE_130_length_44328_cov_56.922827_21 NODE_130_length_44328_cov_56.922827:19282..20316(+)							NODE_113_length_24473_cov_18.007747_8 NODE_113_length_24473_cov_18.007747:8635..9327(+)			NODE_71_length_100568_cov_22.509906_2 NODE_71_length_100568_cov_22.509906:609..983(-)						NODE_17_length_110342_cov_9.259693_70 NODE_17_length_110342_cov_9.259693:88373..89296(+)	NODE_597_length_22430_cov_5.927795_7 NODE_597_length_22430_cov_5.927795:3543..4517(+)	NODE_7_length_329990_cov_5.943443_173 NODE_7_length_329990_cov_5.943443:129522..130472(+)		NODE_737_length_12081_cov_5.893119_1 NODE_737_length_12081_cov_5.893119:108..551(-)									NODE_1248_length_10452_cov_29.525012_6 NODE_1248_length_10452_cov_29.525012:6785..8296(+)		NODE_71_length_77230_cov_6.315905_1 NODE_71_length_77230_cov_6.315905:1259..2386(+)		NODE_103_length_38348_cov_14.656006_22 NODE_103_length_38348_cov_14.656006:15025..15450(+)
NCVOG4929				NODE_36_length_46226_cov_3.698685_28 NODE_36_length_46226_cov_3.698685:23389..24840(-)																																												
NCVOG4944																		NODE_60_length_148119_cov_9.218870_224 NODE_60_length_148119_cov_9.218870:147448..148011(+)											NODE_5_length_958716_cov_15.904518_815 NODE_5_length_958716_cov_15.904518:790137..790910(+)					NODE_848_length_4929_cov_8.521641_6 NODE_848_length_4929_cov_8.521641:3960..4508(+)												NODE_398_length_20788_cov_5.527546_17 NODE_398_length_20788_cov_5.527546:12585..13076(-)		
NCVOG4947		NODE_34_length_214269_cov_21.079812_5 NODE_34_length_214269_cov_21.079812:3171..4190(-)	NODE_4324_length_3722_cov_23.083951_1 NODE_4324_length_3722_cov_23.083951:140..2035(-)				NODE_1143_length_10077_cov_17.391300_9 NODE_1143_length_10077_cov_17.391300:7478..9016(+)												NODE_76_length_17124_cov_73.138206_6 NODE_76_length_17124_cov_73.138206:5785..7137(+)										NODE_5_length_958716_cov_15.904518_815 NODE_5_length_958716_cov_15.904518:790137..790910(+)					NODE_224_length_27878_cov_7.933240_7 NODE_224_length_27878_cov_7.933240:6080..6715(+)										NODE_1414_length_9473_cov_34.341635_4 NODE_1414_length_9473_cov_34.341635:2792..3154(-)				
NCVOG4988				NODE_27_length_52498_cov_4.035162_31 NODE_27_length_52498_cov_4.035162:42137..43657(+)															NODE_60_length_53341_cov_38.936505_43 NODE_60_length_53341_cov_38.936505:33284..35035(-)										NODE_4_length_1027564_cov_15.664503_1038 NODE_4_length_1027564_cov_15.664503:977604..979691(+)		NODE_2_length_266500_cov_9.326042_249 NODE_2_length_266500_cov_9.326042:246925..248442(-)																	
NCVOG5016																																												NODE_5439_length_1887_cov_39.680663_1 NODE_5439_length_1887_cov_39.680663:141..1166(-)				
NCVOG5020																			NODE_76_length_17124_cov_73.138206_6 NODE_76_length_17124_cov_73.138206:5785..7137(+)										NODE_5_length_958716_cov_15.904518_815 NODE_5_length_958716_cov_15.904518:790137..790910(+)															NODE_1414_length_9473_cov_34.341635_4 NODE_1414_length_9473_cov_34.341635:2792..3154(-)				
NCVOG5034																																NODE_563_length_23874_cov_6.793671_28 NODE_563_length_23874_cov_6.793671:18057..23252(+)																
NCVOG5041																												NODE_1_length_545678_cov_5.674344_236 NODE_1_length_545678_cov_5.674344:201077..201946(+)																				
NCVOG5053	NODE_316_length_26538_cov_8.395639_21 NODE_316_length_26538_cov_8.395639:17435..18661(+)																											NODE_1103_length_8261_cov_3.133187_15 NODE_1103_length_8261_cov_3.133187:5214..6440(-)									NODE_109_length_41384_cov_33.754521_4 NODE_109_length_41384_cov_33.754521:2366..3163(+)											
NCVOG5057																															NODE_52_length_62489_cov_18.660963_79 NODE_52_length_62489_cov_18.660963:48324..48533(-)																	
NCVOG5075								NODE_793_length_17219_cov_4.624023_24 NODE_793_length_17219_cov_4.624023:14151..14546(+)																																								
NCVOG5078																				NODE_482_length_7357_cov_20.322071_8 NODE_482_length_7357_cov_20.322071:3672..4100(+)							NODE_2313_length_1315_cov_40.152666_2 NODE_2313_length_1315_cov_40.152666:773..1315(-)	NODE_392_length_34358_cov_5.942359_21 NODE_392_length_34358_cov_5.942359:13528..14457(-)		NODE_1557_length_3128_cov_31.062930_1 NODE_1557_length_3128_cov_31.062930:387..1442(+)						NODE_2032_length_2252_cov_14.444138_1 NODE_2032_length_2252_cov_14.444138:1..984(+)	NODE_877_length_410_cov_100.858859_1 NODE_877_length_410_cov_100.858859:3..410(-)		NODE_2223_length_1113_cov_72.972999_1 NODE_2223_length_1113_cov_72.972999:135..842(-)		NODE_4734_length_846_cov_20.253576_1 NODE_4734_length_846_cov_20.253576:88..846(-)	NODE_913_length_4609_cov_78.646734_4 NODE_913_length_4609_cov_78.646734:3252..4394(+)					NODE_269_length_4968_cov_305.319975_2 NODE_269_length_4968_cov_305.319975:1276..2376(-)	
NCVOG5081																	NODE_102_length_74594_cov_13.740569_9 NODE_102_length_74594_cov_13.740569:7272..8774(-)		NODE_8_length_756785_cov_36.210990_533 NODE_8_length_756785_cov_36.210990:424442..425806(-)					NODE_12_length_420860_cov_12.475231_430 NODE_12_length_420860_cov_12.475231:358865..360262(-)			NODE_225_length_11328_cov_25.826860_5 NODE_225_length_11328_cov_25.826860:3095..4576(+)			NODE_1074_length_3905_cov_17.955068_4 NODE_1074_length_3905_cov_17.955068:1505..2245(-)			NODE_68_length_151588_cov_5.656190_206 NODE_68_length_151588_cov_5.656190:129092..130003(-)			NODE_5038_length_1459_cov_7.620116_1 NODE_5038_length_1459_cov_7.620116:222..839(-)			NODE_1139_length_2652_cov_15.596505_5 NODE_1139_length_2652_cov_15.596505:2089..2652(+)		NODE_516_length_7271_cov_22.763831_5 NODE_516_length_7271_cov_22.763831:3075..3884(-)	NODE_771_length_5410_cov_25.183386_2 NODE_771_length_5410_cov_25.183386:253..1116(+)					NODE_7988_length_626_cov_205.051002_1 NODE_7988_length_626_cov_205.051002:28..624(+)	
NCVOG5095	NODE_28_length_160502_cov_8.794321_32 NODE_28_length_160502_cov_8.794321:29244..29768(-)	NODE_10_length_401432_cov_21.166172_289 NODE_10_length_401432_cov_21.166172:317078..317758(-)	NODE_4286_length_3749_cov_68.157952_3 NODE_4286_length_3749_cov_68.157952:1430..2287(+)	NODE_12539_length_1122_cov_2.428304_1 NODE_12539_length_1122_cov_2.428304:2..709(+)			NODE_14_length_137398_cov_27.245156_81 NODE_14_length_137398_cov_27.245156:92800..93480(-)		NODE_608_length_14475_cov_37.668704_10 NODE_608_length_14475_cov_37.668704:6259..6819(+)	NODE_102_length_63058_cov_4.505772_35 NODE_102_length_63058_cov_4.505772:25626..26816(-)	NODE_1779_length_3076_cov_8.990330_2 NODE_1779_length_3076_cov_8.990330:1334..2074(-)		NODE_13_length_172928_cov_9.476743_183 NODE_13_length_172928_cov_9.476743:146684..147340(+)			NODE_3471_length_890_cov_8.579336_2 NODE_3471_length_890_cov_8.579336:312..890(-)	NODE_62_length_140895_cov_14.034342_111 NODE_62_length_140895_cov_14.034342:71599..72612(+)	NODE_481_length_7843_cov_20.927891_9 NODE_481_length_7843_cov_20.927891:6127..6615(+)	NODE_29_length_344183_cov_37.032089_159 NODE_29_length_344183_cov_37.032089:150756..151763(+)			NODE_1573_length_8665_cov_18.295296_5 NODE_1573_length_8665_cov_18.295296:4698..5789(+)		NODE_100_length_56505_cov_12.977493_49 NODE_100_length_56505_cov_12.977493:54015..55022(+)	NODE_2_length_1224506_cov_22.465143_46 NODE_2_length_1224506_cov_22.465143:42226..43176(+)	NODE_42_length_192448_cov_22.294487_204 NODE_42_length_192448_cov_22.294487:144968..145918(-)	NODE_1281_length_2586_cov_22.673974_1 NODE_1281_length_2586_cov_22.673974:66..932(-)	NODE_32_length_166463_cov_5.629596_168 NODE_32_length_166463_cov_5.629596:155090..155899(+)	NODE_28_length_254316_cov_15.488135_77 NODE_28_length_254316_cov_15.488135:96304..97143(-)		NODE_258_length_27770_cov_27.894703_15 NODE_258_length_27770_cov_27.894703:10745..11491(+)	NODE_266_length_39924_cov_6.344744_18 NODE_266_length_39924_cov_6.344744:13665..14558(+)	NODE_225_length_68539_cov_5.789241_90 NODE_225_length_68539_cov_5.789241:61565..61984(+)	NODE_92_length_90659_cov_8.073756_51 NODE_92_length_90659_cov_8.073756:36314..37006(-)	NODE_955_length_9362_cov_4.633064_4 NODE_955_length_9362_cov_4.633064:2414..2953(-)	NODE_2984_length_1906_cov_11.283215_1 NODE_2984_length_1906_cov_11.283215:1..579(+)	NODE_27_length_116066_cov_24.959824_2 NODE_27_length_116066_cov_24.959824:227..1069(-)			NODE_122_length_63777_cov_16.596436_1 NODE_122_length_63777_cov_16.596436:2485..3105(+)			NODE_80_length_27993_cov_34.526222_22 NODE_80_length_27993_cov_34.526222:18498..19148(+)		NODE_7509_length_1221_cov_6.548951_1 NODE_7509_length_1221_cov_6.548951:14..880(-)	NODE_459_length_16746_cov_9.660987_18 NODE_459_length_16746_cov_9.660987:13100..13303(+)		NODE_2861_length_3123_cov_10.347669_2 NODE_2861_length_3123_cov_10.347669:2619..3053(-)
